Mon Dec 16 08:11:34 2019	 129.0	 1.00000	 0.75000	 -5.19000	 7.83000	 1.92000	 -3.15000	 0.30000	2	
Mon Dec 16 08:11:34 2019	 130.0	 1.00000	 0.70000	 -5.18000	 7.81000	 1.74000	 -2.99000	 -0.05000	2	
Mon Dec 16 08:11:34 2019	 131.0	 1.00000	 0.74000	 -5.22000	 7.92000	 2.11000	 -2.90000	 0.09000	2	
Mon Dec 16 08:11:34 2019	 132.0	 1.00000	 0.72000	 -5.26000	 7.80000	 2.05000	 -2.76000	 0.03000	2	
Mon Dec 16 08:11:34 2019	 133.0	 1.00000	 0.70000	 -5.21000	 7.94000	 2.21000	 -2.90000	 0.02000	2	
Mon Dec 16 08:11:34 2019	 134.0	 1.00000	 0.76000	 -5.21000	 7.92000	 2.13000	 -2.64000	 0.16000	2	
Mon Dec 16 08:11:34 2019	 135.0	 1.00000	 0.75000	 -5.25000	 7.82000	 2.08000	 -2.89000	 0.23000	2	
Mon Dec 16 08:11:34 2019	 136.0	 1.00000	 0.74000	 -5.20000	 7.93000	 2.04000	 -2.73000	 0.04000	2	
Mon Dec 16 08:11:34 2019	 137.0	 1.00000	 0.65000	 -5.22000	 7.85000	 1.89000	 -2.85000	 0.10000	2	
Mon Dec 16 08:11:34 2019	 138.0	 1.00000	 0.69000	 -5.23000	 7.92000	 2.07000	 -2.98000	 0.10000	2	
Mon Dec 16 08:11:34 2019	 139.0	 1.00000	 0.69000	 -5.20000	 7.86000	 1.92000	 -2.98000	 0.09000	2	
Mon Dec 16 08:11:35 2019	 140.0	 1.00000	 0.69000	 -5.21000	 7.83000	 2.02000	 -2.95000	 0.15000	2	
Mon Dec 16 08:11:35 2019	 141.0	 1.00000	 0.71000	 -5.19000	 7.85000	 1.92000	 -2.91000	 0.23000	2	
Mon Dec 16 08:11:35 2019	 142.0	 1.00000	 0.71000	 -5.18000	 7.91000	 2.11000	 -2.91000	 0.05000	2	
Mon Dec 16 08:11:35 2019	 143.0	 1.00000	 0.76000	 -5.19000	 7.83000	 2.15000	 -2.92000	 0.00000	2	
Mon Dec 16 08:11:35 2019	 144.0	 1.00000	 0.76000	 -5.21000	 7.90000	 1.93000	 -2.88000	 0.21000	2	
Mon Dec 16 08:11:35 2019	 145.0	 1.00000	 0.71000	 -5.21000	 7.80000	 1.71000	 -3.05000	 0.13000	2	
Mon Dec 16 08:11:35 2019	 146.0	 1.00000	 0.68000	 -5.24000	 7.86000	 2.09000	 -2.98000	 0.06000	2	
Mon Dec 16 08:11:35 2019	 147.0	 1.00000	 0.76000	 -5.21000	 7.89000	 1.95000	 -2.90000	 0.03000	2	
Mon Dec 16 08:11:35 2019	 148.0	 1.00000	 0.71000	 -5.24000	 7.80000	 1.86000	 -2.94000	 0.08000	2	
Mon Dec 16 08:11:35 2019	 149.0	 1.00000	 0.77000	 -5.21000	 7.88000	 1.93000	 -2.81000	 0.30000	2	
Mon Dec 16 08:11:35 2019	 150.0	 1.00000	 0.66000	 -5.19000	 7.86000	 2.10000	 -2.81000	 0.10000	2	
